NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
L_album	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_mucronatum1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	6.33933e-30	5.87622e-24	6.18476e-19	2.31019e-16	9.9658e-16	1.90662e-10	9.24076e-06	2.42806e-09	7.72474e-14	2.08481e-17	2.6823e-14	4.25968e-09	0.000176529	0.995389	0.00442378	9.56871e-07	3.47341e-11	7.92626e-16	6.32211e-21	6.61196e-24	3.26997e-28	2.30712e-29	4.09838e-31	1.34051e-31	1.05577e-33	2.51064e-34	1.02553e-36	1.78858e-37	6.63145e-41	1.86022e-42	5.38205e-46	1.48971e-47	3.29407e-51	3.39983e-53	5.49519e-57	9.63927e-59	1.1799e-62	1.23717e-64	2.76425e-67	4.29579e-68	7.49377e-72	7.61474e-73	6.42775e-75	9.16494e-76	6.05494e-77	5.42016e-78	
N16	1.0322e-37	1.0003e-30	1.20253e-24	1.05846e-21	2.20368e-20	9.57105e-14	9.44076e-08	1.16604e-12	2.06162e-18	5.56255e-23	1.23543e-18	5.29304e-12	6.63383e-06	0.997883	0.00210989	2.86201e-08	9.5924e-14	1.08679e-19	4.62428e-26	9.7054e-31	2.1785e-35	6.94835e-38	7.47451e-42	3.61067e-41	2.44817e-41	9.61456e-39	4.03412e-36	3.5695e-34	1.92337e-36	4.05082e-35	1.71998e-37	6.73808e-37	2.5875e-39	4.38211e-39	1.43086e-41	2.03998e-41	5.79841e-44	6.76284e-44	3.00707e-46	1.97658e-44	9.05237e-47	8.49938e-45	1.28002e-43	3.88265e-41	7.48597e-39	9.97848e-37	
N17	3.70423e-35	1.32039e-29	1.10041e-24	6.66174e-21	7.57298e-19	1.44886e-14	2.36131e-09	2.92971e-13	8.83668e-16	5.41567e-17	7.24085e-15	7.8415e-11	2.4298e-05	0.999415	0.000561138	1.29567e-08	6.39528e-14	1.12405e-19	8.94938e-26	2.22855e-29	2.19165e-33	2.02939e-35	1.0124e-39	1.76922e-41	1.32541e-43	3.35072e-43	2.16132e-42	7.91329e-43	3.837e-47	1.35283e-48	4.56221e-53	2.17621e-55	4.19983e-60	1.51721e-62	1.76488e-67	5.09477e-70	3.6643e-75	8.32833e-78	1.41921e-82	3.78323e-83	6.0042e-88	5.05783e-45	4.3174e-43	5.9148e-41	6.23572e-39	4.91353e-37	
N18	1.97758e-35	2.17221e-31	5.92681e-26	6.56798e-23	1.35268e-21	6.80808e-16	8.1693e-11	4.0083e-15	6.45807e-19	2.30523e-20	1.72211e-16	1.38337e-10	3.31575e-05	0.999042	0.000924738	2.58e-08	1.5928e-13	3.58932e-19	4.02926e-25	8.56457e-28	1.12431e-31	1.57035e-33	1.25337e-37	7.91437e-40	3.77061e-44	1.07584e-46	2.89077e-51	3.53613e-54	4.57422e-61	1.25605e-65	7.99267e-73	7.01854e-78	1.86472e-85	8.14966e-91	8.0059e-99	1.45298e-104	3.66392e-113	1.34515e-119	1.26601e-46	2.64513e-44	2.33328e-46	3.46488e-44	2.62793e-42	3.66968e-40	3.93773e-38	3.16247e-36	
L_arboreum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98507	0.0149297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_campanulatum	0	0	0	0	0	0	0	0	3.80852e-08	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	7.49338e-35	7.19749e-30	6.12505e-25	2.75868e-21	5.14055e-20	3.10627e-14	1.98106e-09	2.24905e-13	1.19764e-16	3.02566e-17	4.07547e-15	1.54972e-09	1.38898e-05	0.994598	0.00538766	1.05646e-07	5.15514e-11	1.67403e-16	1.36353e-22	1.61755e-25	1.59841e-29	3.54314e-31	3.18024e-33	9.41382e-33	1.50955e-34	2.30494e-34	2.78652e-36	2.35359e-36	1.25369e-40	2.52361e-42	9.45408e-47	8.16262e-49	1.88457e-53	1.33267e-55	1.86412e-60	1.1516e-62	9.71385e-68	5.28533e-70	2.55067e-73	5.46451e-74	5.55598e-78	1.86438e-78	1.42649e-78	1.37705e-78	8.13884e-79	2.99765e-79	
L_capitatum	0	0	0	0	0	0	0	0	0	0	0	0.00103375	0	0.998958	0	0	7.96139e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	8.85214e-32	4.80577e-28	1.06247e-25	3.95034e-20	4.46969e-19	8.07249e-16	1.22238e-10	1.6255e-12	4.3027e-14	2.09522e-14	1.713e-14	6.24972e-11	1.66955e-05	0.975178	0.0248043	6.74316e-07	5.86488e-12	2.23589e-17	4.04233e-23	1.45694e-25	3.96755e-29	1.50414e-30	2.1928e-34	3.7279e-36	2.11134e-40	2.05223e-42	9.57353e-47	4.14586e-49	5.20394e-56	2.12253e-60	1.25517e-67	2.12854e-72	5.30542e-80	1.79461e-61	1.33066e-66	3.03946e-69	1.11725e-74	1.26032e-77	2.82672e-81	3.8187e-44	6.57743e-46	4.11445e-44	1.77575e-42	6.17791e-40	1.39269e-37	2.10155e-35	
L_gyaricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_tauricum	0	0	0	0	0	0	0	0	4.22511e-08	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_flavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93562	0.0643803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_nodiflorum	0	0	0	0	0	0	0	0	0	0	0	0.0373086	0.962691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
