#Nodes with GAIN events with expectation above 0.5
N3: 1.39646
L_gallicum: 0.93734
N12: 0.820804
L_gyaricum: 0.974431
N21: 0.958924
L_maritimum: 0.538049
L_catharticum: 0.646329
N28: 0.551425
L_rupestre: 1.37184
L_striatum: 0.707927
He_micranthum: 1.01897
Ra_linoides: 1.09292
N40: 0.503166
N43: 0.567115
N44: 0.871242
N52: 0.762383
L_aroanium1: 1.15161
N55: 0.566828
N56: 0.654718
L_hologynum: 2.2914
L_narbonense: 0.747786
N57: 0.548025
L_decumbens1: 0.787876
L_stelleroides: 2.12844
N58: 1.1854
Re_indica: 3.65672
Total number of gain events: 36.9488
#+++++++++++++++++++++++++++++

#Nodes with LOSS events with expectation above 0.5
N3: 1.09135
N12: 1.23021
L_nodiflorum: 0.918118
L_corymbulosum: 0.75194
L_catharticum: 1.13306
L_kingii: 2.79318
L_vernale: 1.62892
S_digynum: 2.23131
N36: 1.29537
N52: 1.0216
L_nervosum: 1.91242
N56: 1.83535
L_hologynum: 0.889624
L_narbonense: 1.88638
L_grandiflorum: 0.556173
L_stelleroides: 1.4692
N58: 1.31234
Re_indica: 2.90003
Total number of loss events: 37.2471
#+++++++++++++++++++++++++++++

#Nodes with duplication events with expectation above 0.5
L_suffruticosum1: 1.99757
N12: 0.722268
N28: 0.813085
L_littorale: 1.00954
L_macraei: 1.00003
He_micranthum: 1.00066
N36: 0.99974
N52: 0.960648
L_hologynum: 0.570425
L_narbonense: 0.677471
Total number of duplication events: 13.3428
#+++++++++++++++++++++++++++++

#Nodes with demi-duplication events with expectation above 0.5
Total number of demi-dulications events: 0
#+++++++++++++++++++++++++++++

#EVENTS NOT ACCOUNTED FOR IN THE SIMULATIONS: 
NONE
#+++++++++++++++++++++++++++++

#ALL EVENTS EXPECTATIONS PER NODE
NODE	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
N48	0.00520236	0.0051689	2.28222e-13	0
N49	0.00137253	0.00138697	2.39808e-13	0
N50	0.000538545	0.000543605	7.88613e-15	0
L_alpinum	0.0002373	0.000239708	2.98879e-16	0
L_punctatum1	0.0002373	0.000239708	2.98879e-16	0
L_perenne	0.00329006	0.00329753	7.88702e-15	0
L_lewisii	0.0106277	0.0106496	2.3989e-13	0
L_leonii	0.027711	0.0276995	2.164e-13	0
N51	0.00609369	0.00590542	4.03535e-12	0
L_austr_mauritanicum	0.0171593	0.0172101	3.68325e-12	0
L_austriacum	0.0171593	0.0172101	3.68325e-12	0
L_pallescens	0.0483833	0.0476633	6.84362e-10	0
L_pycnophyllum	0.0851116	0.077954	3.59764e-07	0
N52	0.762383	1.0216	0.960648	0
L_aroanium1	1.15161	0.0581491	0.0391999	0
L_nervosum	0.0432829	1.91242	0.0391117	0
N53	0.378074	0.453474	0.00468199	0
N54	0.100586	0.126003	0.239729	0
N55	0.566828	0.320573	0.327401	0
N56	0.654718	1.83535	0.386116	0
L_bienne	0.00679536	0.0160922	3.21973e-06	0
L_usitatissimum	0.00679536	0.0160922	3.21973e-06	0
L_hologynum	2.2914	0.889624	0.570425	0
L_narbonense	0.747786	1.88638	0.677471	0
N57	0.548025	0.40102	0.00108874	0
L_decumbens1	0.787876	0.168397	0.000481831	0
L_grandiflorum	0.177269	0.556173	0.000180403	0
L_stelleroides	2.12844	1.4692	0.0402052	0
N58	1.1854	1.31234	0.0182646	0
N59	0.128707	0.125791	0.00105955	0
N60	0.0766112	0.069154	0.000194199	0
L_hirsutum	0.124431	0.114355	5.54687e-05	0
L_seljukorum	0.124431	0.114355	5.54687e-05	0
L_viscosum	0.242786	0.225424	0.000291013	0
L_pubescens	0.448939	0.430077	0.00167949	0
Re_indica	3.65672	2.90003	0.398814	0
#+++++++++++++++++++++++++++++

#Expected number of events from root to leaf
LEAF	GAIN	LOSS	DUPLICATION	DEMI-DUPLICATION
L_corymbiferum	2.99952	2.05031	0.0709786	0
L_gallicum	3.95682	2.00761	0.0709786	0
L_strictum	3.02229	2.07308	0.0709786	0
L_setaceum	2.93435	1.98503	0.0709579	0
L_suffruticosum1	2.90282	1.9536	2.06852	0
L_tenuifolium1	2.90791	1.95857	0.0709551	0
L_album	3.52509	3.03655	0.816301	0
L_mucronatum1	3.52509	3.03655	0.816301	0
L_arboreum	3.49346	3.00492	0.816301	0
L_elegans	3.49346	3.00492	0.816301	0
L_campanulatum	3.49923	3.0107	0.816301	0
L_capitatum	3.5071	3.01857	0.816301	0
L_gyaricum	4.4884	2.99987	0.816301	0
L_tauricum	3.5256	3.03706	0.816301	0
L_flavum	3.51624	3.02771	0.816301	0
L_nodiflorum	3.3291	3.84001	0.816288	0
L_corymbulosum	3.72839	2.88592	0.0883178	0
L_trigynum	3.97723	2.13475	0.0883178	0
L_tenue1	3.88591	2.04344	0.0883178	0
L_maritimum	3.90874	2.06669	0.0883928	0
L_catharticum	2.54244	2.59007	0.0706429	0
C_selaginoides	3.23207	2.22693	1.06852	0
L_littorale	3.20842	2.21407	2.06849	0
L_macraei	3.11086	2.10934	2.06851	0
L_prostratum	3.10121	2.09553	1.06851	0
L_oligophyllum	3.12321	2.11753	1.06851	0
L_kingii	2.86867	4.97991	0.970362	0
L_rupestre	3.9811	2.39628	1.06677	0
L_vernale	2.6659	3.95967	1.06636	0
L_striatum	3.11359	2.15761	0.0698416	0
He_micranthum	3.26392	2.21189	1.07041	0
S_digynum	2.28939	4.33314	0.0697584	0
L_acuticarpum	2.32882	3.35887	1.06973	0
L_gracile	2.32882	3.35887	1.06973	0
L_heterostylum	2.35484	3.38489	1.06973	0
L_africanum	2.37035	3.40041	1.06973	0
L_comptonii	2.37962	3.40967	1.06973	0
Ra_linoides	3.06821	2.11751	0.0707612	0
L_alpinum	2.86457	1.8728	0.0630392	0
L_punctatum1	2.86457	1.8728	0.0630392	0
L_perenne	2.86709	1.87531	0.0630392	0
L_lewisii	2.87305	1.88128	0.0630392	0
L_leonii	2.88493	1.89316	0.0630392	0
L_austr_mauritanicum	2.87937	1.8876	0.0630392	0
L_austriacum	2.87937	1.8876	0.0630392	0
L_pallescens	2.90302	1.91125	0.0630392	0
L_pycnophyllum	2.92526	1.93348	0.0630392	0
L_aroanium1	3.88289	2.48107	1.06145	0
L_nervosum	2.77457	4.33534	1.06136	0
L_bienne	3.10879	3.85588	1.01491	0
L_usitatissimum	3.10879	3.85588	1.01491	0
L_hologynum	4.73867	2.89407	1.19922	0
L_narbonense	2.62823	3.57025	0.978863	0
L_decumbens1	3.11576	2.12728	0.0632344	0
L_grandiflorum	2.50516	2.51506	0.062933	0
L_stelleroides	3.10676	2.251	0.0876549	0
L_hirsutum	2.27512	2.26569	0.0603201	0
L_seljukorum	2.27512	2.26569	0.0603201	0
L_viscosum	2.31686	2.3076	0.0603615	0
L_pubescens	2.39431	2.38647	0.0606904	0
Re_indica	3.65672	2.90003	0.398814	0
