NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
L_album	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_mucronatum1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	1.03688e-38	3.72295e-31	1.11897e-23	7.09755e-21	7.75028e-16	2.49201e-13	6.24283e-08	8.79319e-11	2.08659e-06	1.57414e-09	2.96327e-14	2.85673e-10	0.000117215	0.999638	0.000242329	7.07086e-10	2.09332e-15	4.88016e-19	6.07072e-25	1.81111e-27	5.45223e-29	9.95043e-33	2.13941e-35	9.25803e-38	3.17834e-40	6.53956e-41	1.28278e-44	1.39591e-45	6.90484e-50	2.02267e-52	9.01302e-56	1.60186e-58	1.19603e-62	3.61646e-66	3.60968e-69	6.81562e-71	2.73107e-75	4.40079e-77	5.18793e-36	5.83154e-36	8.22059e-37	4.58904e-35	6.90276e-37	6.13861e-37	8.45649e-37	3.76833e-35	
N16	1.15452e-41	2.15924e-36	1.81853e-29	3.71683e-26	2.59631e-20	9.16491e-17	4.35373e-10	1.45836e-14	8.65015e-09	8.63395e-13	6.77694e-19	1.97724e-13	1.82416e-06	0.999979	1.89768e-05	4.23494e-12	5.23081e-19	3.28579e-23	1.30243e-27	3.88655e-33	1.79855e-34	4.16551e-36	3.67124e-36	5.15546e-38	1.16794e-38	4.16047e-36	5.26922e-37	1.78268e-34	5.27599e-37	7.47216e-36	1.62988e-37	1.69544e-37	6.70912e-39	2.99678e-39	2.92009e-39	4.69937e-40	1.24243e-41	3.26854e-39	6.50023e-39	4.15043e-39	1.43237e-39	5.79214e-37	1.41524e-39	6.81468e-39	1.25074e-38	3.24813e-37	
N17	4.92932e-36	1.05306e-31	6.38915e-28	1.86926e-25	6.44372e-21	1.00006e-16	7.50575e-12	7.0561e-15	1.51286e-09	2.69146e-14	1.30088e-17	1.06334e-12	2.91235e-06	0.99999	6.90594e-06	4.32542e-12	6.92325e-19	1.01129e-23	1.0542e-26	1.88648e-31	3.75428e-33	8.94506e-38	8.90616e-41	2.85895e-45	1.50139e-48	3.33349e-37	3.21427e-37	6.51177e-35	3.15686e-37	4.34451e-37	5.30236e-37	5.30221e-37	7.68086e-39	1.36044e-39	1.31958e-39	4.6522e-41	8.33091e-42	1.86484e-39	3.70871e-39	7.10653e-39	8.73704e-39	2.11837e-36	8.56863e-39	7.85103e-39	9.01982e-39	1.11919e-36	
N18	1.68438e-36	2.4691e-32	1.12549e-28	1.69383e-27	2.2093e-22	3.60327e-19	1.84969e-13	2.32629e-16	1.85533e-11	5.94913e-15	4.31639e-17	1.98409e-12	3.97185e-06	0.999894	0.000101782	1.02103e-10	2.32207e-17	7.17734e-22	1.39059e-24	4.80967e-29	4.99436e-32	1.77666e-39	1.90347e-45	5.61649e-53	2.12907e-59	2.19308e-63	1.48472e-36	4.57637e-34	2.17294e-36	2.33675e-36	6.18046e-37	6.18005e-37	7.93954e-39	1.10976e-39	1.07641e-39	4.14424e-41	9.8177e-42	2.21567e-39	4.40633e-39	8.24096e-39	1.00437e-38	2.48265e-36	9.84371e-39	8.11994e-39	8.56993e-39	1.30813e-36	
L_arboreum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990133	0.00986711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_campanulatum	0	0	0	0	0	0	0	0	1.48988e-09	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	4.42846e-36	9.64335e-32	2.8914e-28	1.27251e-25	9.3186e-21	4.7837e-17	6.34539e-12	1.05485e-14	2.24994e-10	1.61094e-13	1.38499e-14	4.72977e-11	1.40768e-06	0.999753	0.000245221	6.75465e-10	1.23988e-13	8.23263e-18	4.77435e-21	2.57698e-26	1.09585e-26	3.84006e-31	7.5887e-34	4.21755e-38	6.60162e-41	9.32697e-41	2.63206e-43	2.02526e-43	1.64333e-48	3.94667e-51	1.84076e-54	3.05036e-57	4.29307e-62	7.87638e-66	8.69279e-69	9.39313e-74	6.83065e-44	1.43309e-40	2.57771e-39	4.77237e-39	5.80495e-39	2.17904e-36	6.32128e-39	5.31281e-39	5.6715e-39	1.13847e-36	
L_capitatum	0	0	0	0	0	0	0	0	0	0	0	6.81094e-05	0	0.999931	0	0	1.19523e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N20	2.23439e-32	1.37465e-28	1.38665e-25	3.13128e-24	4.38699e-20	1.37445e-17	3.4232e-13	2.41399e-14	1.64845e-10	1.51977e-12	7.03727e-14	1.55526e-12	1.99206e-06	0.994677	0.00532144	5.45544e-09	1.68575e-15	1.03806e-19	4.87717e-22	3.08396e-26	1.11651e-28	6.60805e-35	5.96021e-38	1.45095e-42	7.50906e-46	4.52029e-46	9.73856e-49	8.32365e-33	2.08629e-35	2.28942e-35	5.9028e-36	5.9036e-36	4.1087e-38	5.74494e-39	5.66432e-39	1.04259e-40	5.63364e-42	1.19055e-38	2.37862e-38	4.28683e-38	5.16172e-38	2.38798e-35	5.05828e-38	4.19075e-38	4.41777e-38	1.23953e-35	
L_gyaricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_tauricum	0	0	0	0	0	0	0	0	2.07196e-10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_flavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956941	0.043059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
L_nodiflorum	0	0	0	0	0	0	0	0	0	0	0	0.0104048	0.989595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
